60,s,28859400.0
60,s,28976460.0
60,s,28909470.0
60,s,28705080.0
60,s,28599870.0
60,s,28888020.0
60,s,29780970.0
60,s,28866030.0
60,s,28929360.0
60,s,29196330.0
60,s,28962420.0
60,s,29270370.0
60,s,29304810.0
60,s,28838730.0
60,s,28729080.0
60,s,28633530.0
60,s,28922640.0
60,s,28979490.0
60,s,28732710.0
60,s,29085090.0
60,s,29394360.0
60,s,28877580.0
60,s,28723410.0
60,s,28521270.0
60,s,28621260.0
60,s,28944900.0
60,s,28509300.0
60,s,29239740.0
60,s,28662510.0
60,s,29069580.0
60,s,29100540.0
60,s,29227710.0
60,s,29146200.0
60,s,28834110.0
60,s,29077230.0
60,s,28700700.0
60,s,28947480.0
60,s,29017200.0
60,s,29043960.0
60,s,29721090.0
60,s,28791630.0
60,s,28479600.0
60,s,29010930.0
60,s,29245350.0
60,s,28947870.0
60,s,29125470.0
60,s,29311980.0
60,s,28900410.0
60,s,28946640.0
60,s,29358210.0
60,s,28710750.0
60,s,28738920.0
60,s,28826850.0
60,s,29375310.0
60,s,29227680.0
60,s,29080290.0
60,s,28573890.0
60,s,28553850.0
60,s,28602360.0
60,s,28520460.0
60,s,29819070.0
60,s,28899060.0
60,s,28910370.0
60,s,28506660.0
60,s,28705470.0
60,s,29243640.0
60,s,28939140.0
60,s,28578600.0
60,s,29338920.0
60,s,29438100.0
60,s,28682820.0
60,s,29107260.0
60,s,28845570.0
60,s,28875870.0
60,s,28854450.0
60,s,29381040.0
60,s,28980540.0
60,s,29368170.0
60,s,29196570.0
60,s,28689750.0
60,s,29108820.0
60,s,28885440.0
60,s,28597620.0
60,s,28872450.0
60,s,29086230.0
60,s,28617420.0
60,s,28816920.0
60,s,29048610.0
60,s,29168640.0
60,s,29170680.0
60,s,28677030.0
60,s,29111220.0
60,s,28776990.0
60,s,29442930.0
60,s,28791090.0
60,s,29070630.0
60,s,28750110.0
60,s,28976100.0
60,s,29102580.0
60,s,28610220.0
60,s,29242260.0
60,s,29298570.0
60,s,29069490.0
60,s,28781940.0
60,s,29022990.0
60,s,28656210.0
60,s,28676190.0
60,s,28834530.0
60,s,29096400.0
60,s,28977000.0
60,s,28871460.0
60,s,28581840.0
60,s,28822710.0
60,s,29442090.0
60,s,28818540.0
60,s,29119770.0
60,s,28731570.0
60,s,28751700.0
60,s,28707870.0
60,s,28821270.0
60,s,28765770.0
60,s,28891980.0
60,s,28653780.0
60,s,29308860.0
60,s,29158140.0
60,s,28653120.0
60,s,28897020.0
60,s,28856250.0
60,s,29021250.0
60,s,29229660.0
60,s,29083470.0
60,s,28688190.0
60,s,28806660.0
60,s,28697250.0
60,s,28960230.0
60,s,28494630.0
60,s,29071050.0
60,s,29022990.0
60,s,28796190.0
60,s,28745070.0
60,s,28676820.0
60,s,29164530.0
60,s,28908150.0
60,s,28744320.0
60,s,28132320.0
60,s,28903740.0
60,s,28530030.0
60,s,29897100.0
60,s,29273700.0
60,s,29070090.0
60,s,28731780.0
60,s,29014770.0
60,s,28193790.0
60,s,29237610.0
60,s,28787700.0
60,s,28854240.0
60,s,29040120.0
60,s,29236380.0
60,s,28930050.0
60,s,28865400.0
60,s,28765020.0
60,s,28618110.0
60,s,28409100.0
60,s,28787700.0
60,s,28824210.0
60,s,29010960.0
60,s,28853790.0
60,s,28588440.0
60,s,28979760.0
60,s,28844460.0
60,s,29470770.0
60,s,29023530.0
60,s,28724430.0
60,s,28750980.0
60,s,29071050.0
60,s,28788600.0
60,s,29193150.0
60,s,28908510.0
60,s,28803990.0
60,s,28984320.0
60,s,29395380.0
60,s,28489410.0
60,s,29201340.0
60,s,29654850.0
60,s,29441190.0
60,s,29248860.0
60,s,28867590.0
60,s,28573290.0
60,s,28875060.0
60,s,28918770.0
60,s,28909020.0
60,s,28475100.0
60,s,28727520.0
60,s,28914060.0
60,s,28979550.0
60,s,28437300.0
60,s,29251860.0
60,s,29239620.0
60,s,28584420.0
60,s,28897680.0
60,s,29022690.0
60,s,29094210.0
60,s,28980750.0
60,s,28830870.0
60,s,29204190.0
60,s,28981350.0
60,s,28828320.0
60,s,28800480.0
60,s,28914690.0
60,s,28726380.0
60,s,28557270.0
60,s,28746060.0
60,s,29112660.0
60,s,29017890.0
60,s,28962090.0
60,s,28733790.0
60,s,28830390.0
60,s,28804500.0
60,s,28934520.0
60,s,28740090.0
60,s,28910190.0
60,s,29163660.0
60,s,29306670.0
60,s,28270200.0
60,s,28844550.0
60,s,28707960.0
60,s,29114850.0
60,s,28542030.0
60,s,28857120.0
60,s,28630950.0
60,s,29159070.0
60,s,28779840.0
60,s,29041800.0
60,s,29098290.0
60,s,28598760.0
60,s,29196090.0
60,s,29301780.0
60,s,28708980.0
60,s,28761810.0
60,s,28524150.0
60,s,28870800.0
60,s,28700820.0
60,s,28747920.0
60,s,28628640.0
60,s,28939560.0
60,s,28818060.0
60,s,28447620.0
60,s,28810950.0
60,s,29322480.0
60,s,29095470.0
60,s,28920480.0
60,s,28793940.0
60,s,28838430.0
60,s,28767180.0
60,s,28942320.0
60,s,28746330.0
60,s,28689810.0
60,s,28923780.0
60,s,29148210.0
60,s,28553490.0
60,s,29159430.0
60,s,29250570.0
60,s,29302950.0
60,s,28933290.0
60,s,28510200.0
60,s,28892190.0
60,s,28743990.0
60,s,28965540.0
60,s,28927770.0
60,s,29187150.0
60,s,28707030.0
60,s,28787970.0
60,s,28942320.0
60,s,29260920.0
60,s,28385580.0
60,s,28571910.0
60,s,29017740.0
60,s,28879620.0
60,s,28869360.0
60,s,29144400.0
60,s,28856160.0
60,s,28549830.0
60,s,28720590.0
60,s,28687830.0
60,s,28849590.0
60,s,28982550.0
60,s,29062980.0
60,s,28707600.0
60,s,28572960.0
60,s,28766850.0
60,s,28644030.0
60,s,28919040.0
60,s,28762260.0
60,s,29075310.0
60,s,29054220.0
60,s,28848900.0
60,s,28831710.0
60,s,29488350.0
60,s,29094960.0
60,s,28977540.0
60,s,28817130.0
60,s,28388790.0
60,s,28607250.0
60,s,28672800.0
60,s,28655760.0
60,s,29379120.0
60,s,29487720.0
60,s,29322180.0
60,s,29198640.0
60,s,29053110.0
60,s,28496970.0
60,s,29135910.0
60,s,28580580.0
60,s,29183940.0
60,s,29135130.0
60,s,29120580.0
60,s,28763820.0
60,s,28739730.0
60,s,28602510.0
60,s,28325790.0
60,s,29016750.0
60,s,29439450.0
60,s,29032350.0
60,s,29147370.0
60,s,29415960.0
60,s,29019120.0
60,s,29226480.0
60,s,28697310.0
60,s,28803810.0
60,s,29372190.0
60,s,28768110.0
60,s,28976070.0
60,s,29079990.0
60,s,28743150.0
60,s,28889430.0
60,s,29116110.0
60,s,29191680.0
60,s,28474770.0
60,s,28639380.0
60,s,28945620.0
60,s,29056830.0
60,s,28329210.0
60,s,28860690.0
60,s,28376970.0
60,s,28928280.0
60,s,28827180.0
60,s,28992870.0
60,s,28889220.0
60,s,28716270.0
60,s,29173170.0
60,s,29182260.0
60,s,28545570.0
60,s,29585850.0
60,s,29169510.0
60,s,28571130.0
60,s,28604520.0
60,s,28852500.0
60,s,28783830.0
60,s,28683240.0
60,s,28969410.0
60,s,28673100.0
60,s,28974600.0
60,s,28688430.0
60,s,28341120.0
60,s,29009010.0
60,s,29237670.0
60,s,29300580.0
60,s,28721160.0
60,s,29339370.0
60,s,29765640.0
60,s,28922310.0
60,s,28805970.0
60,s,28906380.0
60,s,29196600.0
60,s,29288970.0
60,s,29062950.0
60,s,28562190.0
60,s,28829790.0
60,s,28373730.0
60,s,28889760.0
60,s,28382850.0
60,s,28855020.0
60,s,28950210.0
