60,s,29470680.0
60,s,29189700.0
60,s,29585070.0
60,s,29555520.0
60,s,29731230.0
60,s,29685810.0
60,s,29566500.0
60,s,29514030.0
60,s,29553060.0
60,s,29718240.0
60,s,29595300.0
60,s,30043200.0
60,s,29746710.0
60,s,29534760.0
60,s,29093130.0
60,s,28984590.0
60,s,29962110.0
60,s,29698590.0
60,s,30475740.0
60,s,30451890.0
60,s,29061150.0
60,s,28966560.0
60,s,29591910.0
60,s,29149680.0
60,s,29257350.0
60,s,29121420.0
60,s,29914920.0
60,s,29373180.0
60,s,29896260.0
60,s,29164530.0
60,s,30167160.0
60,s,30047340.0
60,s,29944260.0
60,s,29841660.0
60,s,30358230.0
60,s,30178830.0
60,s,29849970.0
60,s,29478480.0
60,s,29229870.0
60,s,29606640.0
60,s,29571930.0
60,s,29719470.0
60,s,29910240.0
60,s,30116790.0
60,s,29923050.0
60,s,30170670.0
60,s,29318640.0
60,s,29590020.0
60,s,29742300.0
60,s,29682270.0
60,s,29660250.0
60,s,29488680.0
60,s,29401140.0
60,s,29578830.0
60,s,30108270.0
60,s,29273520.0
60,s,29519220.0
60,s,30018240.0
60,s,29566980.0
60,s,29617920.0
60,s,29731590.0
60,s,30052350.0
60,s,29522970.0
60,s,30010800.0
60,s,29979420.0
60,s,30463410.0
60,s,28879290.0
60,s,28882650.0
60,s,29401800.0
60,s,29901270.0
60,s,30367290.0
60,s,30011100.0
60,s,29649930.0
60,s,29711040.0
60,s,29595000.0
60,s,29925060.0
60,s,29433000.0
60,s,29905470.0
60,s,29961270.0
60,s,29764230.0
60,s,29423760.0
60,s,29595720.0
60,s,29534670.0
60,s,29535330.0
60,s,29808900.0
60,s,29698500.0
60,s,29285400.0
60,s,29722890.0
60,s,29825160.0
60,s,29488950.0
60,s,30198450.0
60,s,29558430.0
60,s,29529660.0
60,s,29744010.0
60,s,28805970.0
60,s,30053460.0
60,s,29822940.0
60,s,29715870.0
60,s,29501790.0
60,s,29742930.0
60,s,29525400.0
60,s,29480190.0
60,s,29475000.0
60,s,29251770.0
60,s,30174660.0
60,s,30074820.0
60,s,29491350.0
60,s,29793900.0
60,s,29405940.0
60,s,29228610.0
60,s,29290710.0
60,s,29313990.0
60,s,29912400.0
60,s,29743620.0
60,s,29719920.0
60,s,29673780.0
60,s,29495970.0
60,s,29752320.0
60,s,29367150.0
60,s,29702730.0
60,s,30741600.0
60,s,29649150.0
60,s,29806290.0
60,s,29415780.0
60,s,30523890.0
60,s,29887860.0
60,s,29421270.0
60,s,29774880.0
60,s,29890890.0
60,s,29246550.0
60,s,29834670.0
60,s,29999580.0
60,s,29683320.0
60,s,29586270.0
60,s,29411040.0
60,s,29495880.0
60,s,29028660.0
60,s,29607720.0
60,s,29552940.0
60,s,29688750.0
60,s,29210790.0
60,s,29764980.0
60,s,29374980.0
60,s,29665290.0
60,s,29908110.0
60,s,29177250.0
60,s,29451690.0
60,s,29494380.0
60,s,29718780.0
60,s,30209490.0
60,s,29712720.0
60,s,29444250.0
60,s,29574240.0
60,s,29709750.0
60,s,29277120.0
60,s,29502450.0
60,s,29401350.0
60,s,29206830.0
60,s,29702370.0
60,s,29673570.0
60,s,29694330.0
60,s,29310690.0
60,s,29500860.0
60,s,29640480.0
60,s,29952690.0
60,s,30375180.0
60,s,29746860.0
60,s,29494380.0
60,s,29133570.0
60,s,29463990.0
60,s,30107580.0
60,s,30333540.0
60,s,29288610.0
60,s,29719920.0
60,s,29462370.0
60,s,29474610.0
60,s,30251490.0
60,s,29949990.0
60,s,29534850.0
60,s,29470470.0
60,s,29630430.0
60,s,29726310.0
60,s,29915220.0
60,s,30019890.0
60,s,29275500.0
60,s,29379120.0
60,s,29521950.0
60,s,29587290.0
60,s,30226170.0
60,s,29684670.0
60,s,29605800.0
60,s,29575890.0
60,s,29955900.0
60,s,29563470.0
60,s,30002550.0
60,s,29840400.0
60,s,30133560.0
60,s,29919030.0
60,s,29685000.0
60,s,29272920.0
60,s,29967780.0
60,s,29081160.0
60,s,29850120.0
60,s,30111660.0
60,s,29682000.0
60,s,30533370.0
60,s,29510430.0
60,s,29717430.0
60,s,30019230.0
60,s,30227700.0
60,s,29525850.0
60,s,29443770.0
60,s,29793570.0
60,s,30338370.0
60,s,29289060.0
60,s,29516280.0
60,s,29499840.0
60,s,29448480.0
60,s,29816670.0
60,s,29814630.0
60,s,29837820.0
60,s,28970220.0
60,s,29361150.0
60,s,29590680.0
60,s,30046980.0
60,s,29460360.0
60,s,29483670.0
60,s,29478300.0
60,s,29367660.0
60,s,29489730.0
60,s,29854830.0
60,s,29954760.0
60,s,30277350.0
60,s,29705340.0
60,s,29288220.0
60,s,29888190.0
60,s,29136750.0
60,s,29421030.0
60,s,29634510.0
60,s,30423450.0
60,s,29812230.0
60,s,29642250.0
60,s,29931990.0
60,s,30163020.0
60,s,30280110.0
60,s,29476950.0
60,s,29691120.0
60,s,29352270.0
60,s,29262660.0
60,s,29703510.0
60,s,29370780.0
60,s,29675250.0
60,s,29803050.0
60,s,29265510.0
60,s,29340060.0
60,s,30016800.0
60,s,29862870.0
60,s,29843850.0
60,s,29078190.0
60,s,29265360.0
60,s,29916930.0
60,s,29196960.0
60,s,30361020.0
60,s,29894790.0
60,s,29474940.0
60,s,29427810.0
60,s,29648490.0
60,s,29725260.0
60,s,29623860.0
60,s,29257800.0
60,s,29171490.0
60,s,28662270.0
60,s,29214360.0
60,s,29737380.0
60,s,29267190.0
60,s,30005970.0
60,s,29549370.0
60,s,29663970.0
60,s,29763570.0
60,s,29414070.0
60,s,29566140.0
60,s,29439150.0
60,s,29560770.0
60,s,29599140.0
60,s,30314220.0
60,s,29542050.0
60,s,30600060.0
60,s,29706420.0
60,s,29169120.0
60,s,29201490.0
60,s,29625060.0
60,s,29593590.0
60,s,29342610.0
60,s,29357430.0
60,s,30188970.0
60,s,29896950.0
60,s,29768820.0
60,s,29794830.0
60,s,29501850.0
60,s,29097090.0
60,s,29270460.0
60,s,29610750.0
60,s,29688990.0
60,s,29464380.0
60,s,30002010.0
60,s,29610930.0
60,s,30212490.0
60,s,29399220.0
60,s,29888790.0
60,s,29140800.0
60,s,29503020.0
60,s,29478780.0
60,s,29901510.0
60,s,29657370.0
60,s,29718780.0
60,s,29683410.0
60,s,29702730.0
60,s,30074070.0
60,s,30297780.0
60,s,30350370.0
60,s,29324610.0
60,s,29253570.0
60,s,29139780.0
60,s,29273280.0
60,s,29642850.0
60,s,29793660.0
60,s,30075060.0
60,s,29172330.0
60,s,29592300.0
60,s,29318430.0
60,s,29785950.0
60,s,28916340.0
