60,s,30702300.0
60,s,31052580.0
60,s,30879270.0
60,s,30746580.0
60,s,30713370.0
60,s,30682950.0
60,s,30938010.0
60,s,30499290.0
60,s,30614280.0
60,s,30840960.0
